# US ZIP (ZCTA) -> county, largest-area match — US Census 2020 ZCTA-county relationship file, public domain.
# zip,county,state_fips
16694,Huntingdon County,42
16695,Bedford County,42
16699,Cambria County,42
16701,McKean County,42
16720,Potter County,42
16724,McKean County,42
16725,McKean County,42
16726,McKean County,42
16727,McKean County,42
16729,McKean County,42
16730,McKean County,42
16731,McKean County,42
16732,McKean County,42
16733,McKean County,42
16734,Elk County,42
16735,McKean County,42
16738,McKean County,42
16740,McKean County,42
16743,McKean County,42
16744,McKean County,42
16745,McKean County,42
16746,Potter County,42
16748,Potter County,42
16749,McKean County,42
16750,McKean County,42
16801,Centre County,42
16802,Centre County,42
16803,Centre County,42
16820,Centre County,42
16821,Clearfield County,42
16822,Clinton County,42
16823,Centre County,42
16825,Clearfield County,42
16826,Centre County,42
16827,Centre County,42
16828,Centre County,42
16829,Centre County,42
16830,Clearfield County,42
16832,Centre County,42
16833,Clearfield County,42
16834,Clearfield County,42
16835,Centre County,42
16836,Clearfield County,42
16837,Clearfield County,42
16838,Clearfield County,42
16839,Clearfield County,42
16840,Clearfield County,42
16841,Centre County,42
16843,Clearfield County,42
16844,Centre County,42
16845,Centre County,42
16847,Clearfield County,42
16848,Clinton County,42
16849,Clearfield County,42
16851,Centre County,42
16852,Centre County,42
16853,Centre County,42
16854,Centre County,42
16855,Clearfield County,42
16856,Centre County,42
16858,Clearfield County,42
16859,Centre County,42
16860,Clearfield County,42
16861,Clearfield County,42
16863,Clearfield County,42
16864,Centre County,42
16865,Centre County,42
16866,Centre County,42
16868,Centre County,42
16870,Centre County,42
16871,Clinton County,42
16872,Centre County,42
16874,Centre County,42
16875,Centre County,42
16876,Clearfield County,42
16877,Centre County,42
16878,Clearfield County,42
16879,Clearfield County,42
16881,Clearfield County,42
16882,Centre County,42
16901,Tioga County,42
16910,Bradford County,42
16911,Tioga County,42
16912,Tioga County,42
16914,Bradford County,42
16915,Potter County,42
16917,Tioga County,42
16920,Tioga County,42
16921,Tioga County,42
16922,Potter County,42
16923,Potter County,42
16925,Bradford County,42
16926,Bradford County,42
16927,Potter County,42
16928,Tioga County,42
16929,Tioga County,42
16930,Tioga County,42
16932,Tioga County,42
16933,Tioga County,42
16935,Tioga County,42
16936,Tioga County,42
16937,Potter County,42
16938,Tioga County,42
16939,Tioga County,42
16940,Tioga County,42
16941,Potter County,42
16942,Tioga County,42
16943,Potter County,42
16946,Tioga County,42
16947,Bradford County,42
16948,Potter County,42
16950,Tioga County,42
17002,Huntingdon County,42
17003,Lebanon County,42
17004,Mifflin County,42
17005,Dauphin County,42
17006,Perry County,42
17007,Cumberland County,42
17009,Mifflin County,42
17010,Lebanon County,42
17011,Cumberland County,42
17013,Cumberland County,42
17014,Juniata County,42
17015,Cumberland County,42
17016,Lebanon County,42
17017,Northumberland County,42
17018,Dauphin County,42
17019,York County,42
17020,Perry County,42
17021,Juniata County,42
17022,Lancaster County,42
17023,Dauphin County,42
17024,Perry County,42
17025,Cumberland County,42
17026,Lebanon County,42
17027,Cumberland County,42
17028,Lebanon County,42
17029,Mifflin County,42
17030,Dauphin County,42
17032,Dauphin County,42
17033,Dauphin County,42
17034,Dauphin County,42
17035,Juniata County,42
17036,Dauphin County,42
17037,Perry County,42
17038,Lebanon County,42
17039,Lebanon County,42
17040,Perry County,42
17041,Lebanon County,42
17042,Lebanon County,42
17043,Cumberland County,42
17044,Mifflin County,42
17045,Perry County,42
17046,Lebanon County,42
17047,Perry County,42
17048,Dauphin County,42
17049,Juniata County,42
17050,Cumberland County,42
17051,Mifflin County,42
17052,Huntingdon County,42
17053,Perry County,42
17054,Mifflin County,42
17055,Cumberland County,42
17056,Juniata County,42
17057,Dauphin County,42
17058,Juniata County,42
17059,Juniata County,42
17060,Huntingdon County,42
17061,Dauphin County,42
17062,Perry County,42
17063,Mifflin County,42
17064,Lebanon County,42
17065,Cumberland County,42
17066,Huntingdon County,42
17067,Lebanon County,42
17068,Perry County,42
17069,Perry County,42
17070,York County,42
17071,Perry County,42
17073,Lebanon County,42
17074,Perry County,42
17075,Mifflin County,42
17076,Juniata County,42
17077,Lebanon County,42
17078,Lebanon County,42
17080,Dauphin County,42
17081,Cumberland County,42
17082,Juniata County,42
17084,Mifflin County,42
17086,Snyder County,42
17087,Berks County,42
17088,Lebanon County,42
17090,Perry County,42
17093,Cumberland County,42
17094,Juniata County,42
17097,Dauphin County,42
17098,Dauphin County,42
17099,Mifflin County,42
17101,Dauphin County,42
17102,Dauphin County,42
17103,Dauphin County,42
17104,Dauphin County,42
17109,Dauphin County,42
17110,Dauphin County,42
17111,Dauphin County,42
17112,Dauphin County,42
17113,Dauphin County,42
17120,Dauphin County,42
17201,Franklin County,42
17202,Franklin County,42
17210,Franklin County,42
17211,Bedford County,42
17212,Fulton County,42
17213,Huntingdon County,42
17214,Franklin County,42
17215,Huntingdon County,42
17217,Franklin County,42
17219,Franklin County,42
17220,Franklin County,42
17221,Franklin County,42
17222,Franklin County,42
17223,Fulton County,42
17224,Franklin County,42
17225,Franklin County,42
17228,Fulton County,42
17229,Fulton County,42
17232,Franklin County,42
17233,Fulton County,42
17235,Franklin County,42
17236,Franklin County,42
17237,Franklin County,42
17238,Fulton County,42
17239,Huntingdon County,42
17240,Cumberland County,42
17241,Cumberland County,42
17243,Huntingdon County,42
17244,Franklin County,42
17246,Franklin County,42
17247,Franklin County,42
17249,Huntingdon County,42
17250,Franklin County,42
17251,Franklin County,42
17252,Franklin County,42
17253,Huntingdon County,42
17254,Franklin County,42
17255,Huntingdon County,42
17257,Cumberland County,42
17260,Huntingdon County,42
17261,Franklin County,42
17262,Franklin County,42
17263,Franklin County,42
17264,Huntingdon County,42
17265,Franklin County,42
17266,Cumberland County,42
17267,Fulton County,42
17268,Franklin County,42
17271,Franklin County,42
17301,Adams County,42
17302,York County,42
17303,Adams County,42
17304,Adams County,42
17306,Adams County,42
17307,Adams County,42
17309,York County,42
17311,York County,42
17313,York County,42
17314,York County,42
17315,York County,42
17316,Adams County,42
17317,York County,42
17318,York County,42
17319,York County,42
17320,Adams County,42
17321,York County,42
17322,York County,42
17323,York County,42
17324,Cumberland County,42
17325,Adams County,42
17327,York County,42
17329,York County,42
17331,York County,42
17339,York County,42
17340,Adams County,42
17342,York County,42
17343,Adams County,42
17344,Adams County,42
17345,York County,42
17347,York County,42
17349,York County,42
17350,Adams County,42
17352,York County,42
17353,Adams County,42
17355,York County,42
17356,York County,42
17360,York County,42
17361,York County,42
17362,York County,42
17363,York County,42
17364,York County,42
17365,York County,42
17366,York County,42
17368,York County,42
17370,York County,42
17371,York County,42
17372,Adams County,42
17401,York County,42
17402,York County,42
17403,York County,42
17404,York County,42
17406,York County,42
17407,York County,42
17408,York County,42
17501,Lancaster County,42
17502,Lancaster County,42
17504,Lancaster County,42
17505,Lancaster County,42
17506,Lancaster County,42
17507,Lancaster County,42
17508,Lancaster County,42
17509,Lancaster County,42
17512,Lancaster County,42
17516,Lancaster County,42
17517,Lancaster County,42
17518,Lancaster County,42
17519,Lancaster County,42
17520,Lancaster County,42
17522,Lancaster County,42
17527,Lancaster County,42
17529,Lancaster County,42
17532,Lancaster County,42
17534,Lancaster County,42
17535,Lancaster County,42
17536,Lancaster County,42
17538,Lancaster County,42
17540,Lancaster County,42
17543,Lancaster County,42
17545,Lancaster County,42
17547,Lancaster County,42
17550,Lancaster County,42
17551,Lancaster County,42
17552,Lancaster County,42
17554,Lancaster County,42
17555,Lancaster County,42
17557,Lancaster County,42
17560,Lancaster County,42
17562,Lancaster County,42
17563,Lancaster County,42
17565,Lancaster County,42
17566,Lancaster County,42
17568,Lancaster County,42
17569,Lancaster County,42
17570,Lancaster County,42
17572,Lancaster County,42
17576,Lancaster County,42
17578,Lancaster County,42
17579,Lancaster County,42
17581,Lancaster County,42
17582,Lancaster County,42
17584,Lancaster County,42
17601,Lancaster County,42
17602,Lancaster County,42
17603,Lancaster County,42
17606,Lancaster County,42
17701,Lycoming County,42
17702,Lycoming County,42
17720,Lycoming County,42
17721,Clinton County,42
17723,Lycoming County,42
17724,Bradford County,42
17727,Tioga County,42
17728,Lycoming County,42
17729,Potter County,42
17730,Northumberland County,42
17731,Sullivan County,42
17737,Lycoming County,42
17739,Lycoming County,42
17740,Lycoming County,42
17742,Lycoming County,42
17744,Lycoming County,42
17745,Clinton County,42
17747,Clinton County,42
17748,Clinton County,42
17749,Northumberland County,42
17750,Clinton County,42
17751,Clinton County,42
17752,Lycoming County,42
17754,Lycoming County,42
17756,Lycoming County,42
17758,Sullivan County,42
17760,Clinton County,42
17762,Lycoming County,42
17763,Lycoming County,42
17764,Clinton County,42
17765,Tioga County,42
17768,Sullivan County,42
17769,Lycoming County,42
17771,Lycoming County,42
17772,Montour County,42
17774,Lycoming County,42
17776,Lycoming County,42
17777,Northumberland County,42
17778,Clinton County,42
17779,Clinton County,42
17801,Northumberland County,42
17810,Lycoming County,42
17812,Snyder County,42
17813,Snyder County,42
17814,Columbia County,42
17815,Columbia County,42
17820,Columbia County,42
17821,Montour County,42
17822,Montour County,42
17823,Northumberland County,42
17824,Columbia County,42
17827,Snyder County,42
17829,Union County,42
17830,Northumberland County,42
17832,Northumberland County,42
17834,Northumberland County,42
17835,Union County,42
17836,Northumberland County,42
17837,Union County,42
17840,Northumberland County,42
17841,Mifflin County,42
17842,Snyder County,42
17844,Union County,42
17845,Union County,42
17846,Columbia County,42
17847,Northumberland County,42
17850,Northumberland County,42
17851,Northumberland County,42
17853,Snyder County,42
17855,Union County,42
17856,Union County,42
17857,Northumberland County,42
17858,Columbia County,42
17859,Columbia County,42
17860,Northumberland County,42
17861,Snyder County,42
17862,Snyder County,42
17864,Snyder County,42
17865,Northumberland County,42
17866,Northumberland County,42
17867,Northumberland County,42
17868,Northumberland County,42
17870,Snyder County,42
17872,Northumberland County,42
17876,Snyder County,42
17878,Columbia County,42
17880,Union County,42
17881,Northumberland County,42
17884,Montour County,42
17885,Union County,42
17886,Union County,42
17887,Union County,42
17888,Columbia County,42
17889,Snyder County,42
17901,Schuylkill County,42
17920,Columbia County,42
17921,Schuylkill County,42
17922,Schuylkill County,42
17923,Schuylkill County,42
17925,Schuylkill County,42
17929,Schuylkill County,42
17930,Schuylkill County,42
17931,Schuylkill County,42
17933,Schuylkill County,42
17934,Schuylkill County,42
17935,Schuylkill County,42
17936,Schuylkill County,42
17938,Schuylkill County,42
17941,Schuylkill County,42
17943,Schuylkill County,42
17944,Schuylkill County,42
17945,Columbia County,42
17946,Schuylkill County,42
17948,Schuylkill County,42
17949,Schuylkill County,42
17951,Schuylkill County,42
17952,Schuylkill County,42
17953,Schuylkill County,42
17954,Schuylkill County,42
17957,Schuylkill County,42
17959,Schuylkill County,42
17960,Schuylkill County,42
17961,Schuylkill County,42
17963,Schuylkill County,42
17964,Schuylkill County,42
17965,Schuylkill County,42
17967,Schuylkill County,42
17968,Schuylkill County,42
17970,Schuylkill County,42
17972,Schuylkill County,42
17974,Schuylkill County,42
17976,Schuylkill County,42
17978,Dauphin County,42
17979,Schuylkill County,42
17980,Dauphin County,42
17981,Schuylkill County,42
17982,Schuylkill County,42
17983,Schuylkill County,42
17985,Schuylkill County,42
18011,Berks County,42
18012,Carbon County,42
18013,Northampton County,42
18014,Northampton County,42
18015,Northampton County,42
18017,Northampton County,42
18018,Lehigh County,42
18020,Northampton County,42
18030,Carbon County,42
18031,Lehigh County,42
18032,Lehigh County,42
18034,Lehigh County,42
18035,Northampton County,42
18036,Lehigh County,42
18037,Lehigh County,42
18038,Northampton County,42
18040,Northampton County,42
18041,Montgomery County,42
18042,Northampton County,42
18045,Northampton County,42
18046,Lehigh County,42
18049,Lehigh County,42
18051,Lehigh County,42
18052,Lehigh County,42
18053,Lehigh County,42
18054,Montgomery County,42
18055,Northampton County,42
18056,Berks County,42
18058,Monroe County,42
18059,Lehigh County,42
18062,Lehigh County,42
18063,Northampton County,42
18064,Northampton County,42
18065,Lehigh County,42
18066,Lehigh County,42
18067,Northampton County,42
18069,Lehigh County,42
18070,Montgomery County,42
18071,Carbon County,42
18072,Northampton County,42
18073,Montgomery County,42
18074,Montgomery County,42
18076,Montgomery County,42
18077,Bucks County,42
18078,Lehigh County,42
18079,Lehigh County,42
18080,Lehigh County,42
18081,Bucks County,42
18083,Northampton County,42
18085,Northampton County,42
18086,Northampton County,42
18087,Lehigh County,42
18088,Northampton County,42
18091,Northampton County,42
18092,Lehigh County,42
18101,Lehigh County,42
18102,Lehigh County,42
18103,Lehigh County,42
18104,Lehigh County,42
18106,Lehigh County,42
18109,Lehigh County,42
18195,Lehigh County,42
18201,Luzerne County,42
18202,Luzerne County,42
18210,Carbon County,42
18211,Schuylkill County,42
18212,Carbon County,42
18214,Schuylkill County,42
18216,Carbon County,42
18218,Schuylkill County,42
18219,Luzerne County,42
18220,Schuylkill County,42
18221,Luzerne County,42
18222,Luzerne County,42
18223,Luzerne County,42
18224,Luzerne County,42
18225,Luzerne County,42
18229,Carbon County,42
18230,Carbon County,42
18231,Schuylkill County,42
18232,Carbon County,42
18234,Luzerne County,42
18235,Carbon County,42
18237,Schuylkill County,42
